ID,Reached_3w,Reached_3m,Tenure_In_Months,Date_Joined,FUA_Balance,Number_Of_Services,Has_Payroll,Income,Has_Investment,Has_Visa,VISA_balance,Has_mortgage,Has_Deposit,Number_Transactions,Age,City
6416689,1,0,6,3/30/2020,1218029.959,1,1,NA,0,0,0,0,1,1,51,SURREY                                                                                              
2683743,1,0,6,12/1/2020,19554.50496,3,0,178419.6141,0,1,0,0,1,0,42,LANGLEY                                                                                             
5052762,0,0,6,5/25/2020,41497.33506,3,1,NA,0,1,0,0,1,29,42,ABBOTSFORD                                                                                          
1483479,0,0,6,4/30/2020,482156.9977,4,0,NA,0,0,0,0,1,0,58,SURREY                                                                                              
2771912,1,0,6,11/2/2020,47218.75721,1,1,NA,0,1,1824.682157,0,1,0,48,LIONS BAY                                                                                           
5534101,0,0,6,7/6/2020,21974.68938,3,1,NA,1,0,0,0,1,64,58,RICHMOND                                                                                            
161435,0,0,6,4/14/2020,475397.8326,3,1,NA,1,0,0,0,1,0,49,NORTH VANCOUVER                                                                                     
7817898,1,0,6,2/10/2021,321067.3536,3,1,NA,0,1,914.8345311,0,1,101,78,LANGLEY                                                                                             
6362229,0,0,6,6/12/2020,503272.2379,5,1,NA,1,1,2255.223029,0,1,3,52,RICHMOND                                                                                            
8897475,0,0,6,8/17/2020,46662.96728,1,1,NA,0,1,0,0,1,1,64,VANCOUVER                                                                                           
1221813,0,0,6,5/13/2020,41145.51099,1,1,NA,1,1,1669.997421,0,1,0,58,VANCOUVER                                                                                           
4758634,0,0,6,7/14/2020,45439.79159,1,1,NA,0,1,0,0,1,34,55,LANGLEY                                                                                             
8746063,1,1,6,6/23/2020,141776.9857,1,0,72105.74781,0,0,0,0,1,2,71,SURREY                                                                                              
4298301,1,0,6,12/9/2020,71480.54705,4,1,NA,0,0,0,0,1,33,71,NORTH VANCOUVER                                                                                     
1160870,0,0,6,1/12/2021,21913.96749,2,1,NA,0,1,2408.199226,0,1,3,45,DELTA                                                                                               
171336,0,0,6,8/13/2020,7220.371167,1,0,NA,0,0,0,0,1,8,58,VANCOUVER                                                                                           
9326917,0,0,6,2/19/2021,233440.1236,6,0,260820.7469,0,1,0,0,1,5,51,SURREY                                                                                              
9559883,1,0,6,12/14/2020,508940.5143,3,1,NA,1,1,0,0,1,5,60,COQUITLAM                                                                                           
7633124,1,0,6,5/5/2020,548269.9243,5,1,NA,0,0,0,0,1,0,79,ABBOTSFORD                                                                                          
6956949,1,0,6,4/4/2020,32835.96335,4,1,NA,0,1,0,0,1,67,54,COQUITLAM                                                                                           
1269468,0,0,6,12/11/2020,24402.60788,1,1,NA,0,1,1645.908295,0,1,2,66,GARIBALDI HIGHLANDS                                                                                 
264529,1,0,6,11/4/2020,978313.4242,4,0,NA,0,0,0,0,1,0,36,SURREY                                                                                              
5954492,0,0,6,12/16/2020,584810.558,2,1,NA,0,1,1632.564109,0,1,0,65,SURREY                                                                                              
5337769,0,0,6,6/1/2020,454437.1852,1,1,NA,1,1,367.256167,0,1,9,65,VICTORIA                                                                                            
5788861,0,1,6,9/16/2020,24768.56408,1,0,NA,0,1,569.742574,0,1,0,80,LANGLEY                                                                                             
575774,0,0,6,7/20/2020,12215.18733,1,0,NA,1,0,0,0,1,2,68,COQUITLAM                                                                                           
939196,1,0,6,12/24/2020,39715.4582,2,0,NA,1,0,0,0,1,3,39,COQUITLAM                                                                                           
9755229,0,0,6,6/29/2020,17994.7831,1,0,NA,0,1,0,0,1,2,48,COQUITLAM                                                                                           
7501105,0,0,6,4/25/2020,464938.9729,1,1,NA,1,1,0,0,1,14,42,PORT MOODY                                                                                          
4359886,0,1,6,7/15/2020,1010856.9,4,1,NA,0,1,0,0,1,4,51,BURNABY                                                                                             
9518960,0,0,6,4/22/2020,829357.9017,4,0,NA,1,0,0,0,1,4,48,DELTA                                                                                               
5308673,1,0,6,12/21/2020,951276.2122,5,1,NA,0,1,0,0,1,1,76,BURNABY                                                                                             
9027508,1,0,6,2/17/2021,444389.421,2,1,NA,1,0,0,0,1,0,61,VANCOUVER                                                                                           
3693228,1,0,6,12/1/2020,657828.6869,6,1,NA,0,0,0,0,1,2,61,VICTORIA                                                                                            
2818554,1,0,6,6/3/2020,322534.4693,4,1,NA,0,1,0,0,1,4,82,MAPLE RIDGE                                                                                         
2915172,0,0,6,9/11/2020,79003.03355,4,1,NA,1,1,0,0,1,2,58,VANCOUVER                                                                                           
9017552,1,1,6,5/14/2020,514932.8548,4,0,NA,0,0,0,0,1,30,36,SURREY                                                                                              
3825861,0,0,6,8/12/2020,20456.41835,1,0,NA,0,0,0,0,1,9,72,SURREY                                                                                              
1021678,0,0,6,8/4/2020,18713.63445,3,1,NA,0,1,0,0,1,0,49,SURREY                                                                                              
5821722,0,0,6,8/10/2020,7978.038596,3,1,NA,0,1,190.4802271,0,1,28,51,RICHMOND                                                                                            
6310877,0,0,6,2/4/2021,737848.6056,4,1,NA,0,1,0,0,1,1,71,VANCOUVER                                                                                           
3973979,0,0,6,8/17/2020,779050.1436,2,1,NA,1,1,0,0,1,0,59,NORTH VANCOUVER                                                                                     
5871033,0,0,6,4/6/2020,221118.1935,1,1,NA,1,1,317.7395715,0,1,0,37,VANCOUVER                                                                                           
4235017,0,0,6,8/14/2020,21680.94037,3,0,NA,0,1,1092.449785,0,1,8,42,SURREY                                                                                              
9716958,0,0,6,7/14/2020,45635.74284,5,0,NA,0,1,2336.347412,0,1,10,36,MAPLE RIDGE                                                                                         
8661692,0,0,6,6/22/2020,48456.10159,3,0,NA,0,0,0,0,1,8,41,BURNABY                                                                                             
4091383,0,0,6,2/1/2021,14674.09996,2,0,NA,0,1,0,0,1,0,35,SURREY                                                                                              
9787988,0,1,6,8/7/2020,280839.6109,2,0,NA,0,1,0,0,1,5,34,SURREY                                                                                              
98787,0,0,6,8/4/2020,82326.5999,3,1,108570.9037,0,0,0,0,1,0,60,VANCOUVER                                                                                           
7683698,1,0,6,1/9/2021,825176.5579,4,0,NA,1,1,0,0,1,1,55,VANCOUVER                                                                                           
429391,0,0,6,2/10/2021,23361.00982,1,0,NA,0,1,0,0,1,27,37,VANCOUVER                                                                                           
3365746,0,0,6,5/7/2020,502236.1968,1,0,NA,0,1,0,0,1,0,51,COQUITLAM                                                                                           
5614669,0,0,6,7/28/2020,16549.72711,1,1,NA,0,1,0,0,1,6,69,COQUITLAM                                                                                           
